Date, Open, High, Low, Close, Volume
05/10/18, 54.55, 55.00, 54.10, 54.98, 18715910
05/09/18, 53.76, 54.37, 53.19, 54.34, 19827532
05/08/18, 53.2948, 53.63, 52.80, 53.63, 21026793
05/07/18, 52.86, 53.58, 52.83, 53.33, 20285746
05/04/18, 51.62, 52.84, 51.00, 52.78, 25642474
05/03/18, 51.89, 52.56, 51.21, 52.28, 28560967
05/02/18, 53.09, 53.20, 52.15, 52.31, 25778328
05/01/18, 51.64, 53.42, 51.44, 53.33, 27600758
04/30/18, 52.56, 53.37, 51.21, 51.62, 36417370
04/27/18, 55.44, 55.79, 52.23, 52.73, 69888148
04/26/18, 52.26, 53.27, 52.07, 53.05, 39575029
04/25/18, 51.86, 52.10, 50.60, 51.38, 25752805
04/24/18, 51.87, 53.64, 51.14, 51.45, 42494668
04/23/18, 51.689, 51.89, 50.85, 51.10, 21706733
04/20/18, 52.17, 52.28, 50.88, 51.53, 26910093
04/19/18, 52.95, 52.96, 51.61, 52.22, 25422376
04/18/18, 53.52, 54.355, 53.34, 53.61, 22164679
04/17/18, 52.91, 53.70, 52.89, 53.54, 21228696
04/16/18, 52.29, 52.53, 51.79, 52.40, 18855458
04/13/18, 53.06, 53.21, 51.60, 51.86, 20884874
04/12/18, 51.49, 53.2689, 51.45, 52.72, 29781357
04/11/18, 50.99, 51.73, 50.82, 51.10, 17568432
04/10/18, 51.12, 51.49, 50.34, 51.27, 26417762
04/09/18, 49.16, 51.11, 49.16, 49.55, 31436989
04/06/18, 49.79, 50.40, 48.50, 48.79, 28215164
04/05/18, 50.01, 50.7199, 49.97, 50.38, 25115351
04/04/18, 48.10, 50.16, 48.01, 49.99, 30370046
04/03/18, 49.00, 49.96, 48.41, 49.75, 39432360
04/02/18, 51.69, 52.04, 47.29, 48.92, 67187824
03/29/18, 49.98, 52.08, 49.87, 52.08, 45265805
03/28/18, 50.50, 50.70, 49.01, 49.60, 37970859
03/27/18, 53.01, 53.25, 50.78, 51.19, 38777042
03/26/18, 50.74, 52.49, 50.32, 52.48, 39306227
03/23/18, 50.59, 50.99, 49.36, 49.36, 37683871
03/22/18, 50.74, 51.96, 50.60, 50.83, 30915970
03/21/18, 51.55, 52.17, 51.17, 51.56, 23239476
03/20/18, 50.88, 51.81, 50.85, 51.55, 22214951
03/19/18, 50.74, 51.23, 49.93, 50.83, 31115248
03/16/18, 51.17, 51.70, 50.99, 51.17, 42559810
03/15/18, 52.23, 52.30, 50.88, 50.88, 25631228
03/14/18, 52.06, 52.175, 51.31, 51.86, 24993502
03/13/18, 52.52, 53.78, 51.39, 51.78, 45573922
03/12/18, 51.86, 51.95, 50.50, 51.52, 32044382
03/09/18, 51.27, 52.30, 51.00, 52.19, 31966859
03/08/18, 51.79, 52.08, 50.47, 50.74, 29481157
03/07/18, 50.18, 51.485, 50.10, 51.32, 31801943
03/06/18, 50.16, 51.33, 50.15, 50.71, 39132300
03/05/18, 48.57, 49.795, 48.041, 49.75, 30826521
03/02/18, 47.20, 49.05, 46.96, 48.98, 33310592
03/01/18, 49.50, 49.715, 47.47, 47.84, 36326639
02/28/18, 50.18, 50.34, 49.28, 49.29, 35541183
02/27/18, 49.37, 50.90, 49.31, 49.91, 43624077
