Date, Open, High, Low, Close, Volume
07/12/18, 23.28, 23.615, 23.215, 23.53, 6345392
07/11/18, 23.65, 23.71, 23.045, 23.06, 6833518
07/10/18, 23.36, 23.97, 23.36, 23.87, 10481618
07/09/18, 23.14, 23.44, 23.01, 23.37, 7057142
07/06/18, 22.78, 23.22, 22.60, 23.01, 5375077
07/05/18, 22.82, 22.99, 22.45, 22.75, 7158591
07/03/18, 22.92, 22.9299, 22.55, 22.59, 3619220
07/02/18, 22.54, 22.86, 22.38, 22.86, 5855897
06/29/18, 22.80, 23.05, 22.67, 22.69, 7585857
06/28/18, 22.83, 22.85, 22.345, 22.67, 9800846
06/27/18, 22.98, 23.17, 22.81, 22.81, 7520858
06/26/18, 23.13, 23.225, 22.99, 23.05, 6863170
06/25/18, 23.63, 23.76, 22.94, 23.09, 8785300
06/22/18, 23.65, 23.8999, 23.59, 23.80, 15110929
06/21/18, 23.54, 23.62, 23.3101, 23.50, 8911812
06/20/18, 23.60, 23.69, 23.30, 23.30, 6834371
06/19/18, 23.31, 23.565, 23.155, 23.52, 8855493
06/18/18, 23.37, 23.75, 23.30, 23.65, 5554302
06/15/18, 23.70, 23.70, 23.44, 23.59, 13022832
06/14/18, 23.63, 23.99, 23.63, 23.80, 8242964
06/13/18, 23.62, 23.75, 23.54, 23.54, 8073220
06/12/18, 23.99, 23.99, 23.55, 23.62, 6088403
06/11/18, 23.68, 24.20, 23.65, 24.01, 9149072
06/08/18, 23.40, 23.745, 23.40, 23.71, 6778831
06/07/18, 23.53, 23.70, 23.37, 23.55, 9292377
06/06/18, 23.52, 23.60, 23.18, 23.51, 10129209
06/05/18, 22.84, 23.50, 22.78, 23.42, 14277958
06/04/18, 22.70, 22.83, 22.60, 22.74, 8173542
06/01/18, 22.14, 22.71, 22.11, 22.68, 9230427
05/31/18, 22.11, 22.32, 21.96, 22.03, 15182464
05/30/18, 22.395, 22.48, 21.04, 22.16, 18181969
05/29/18, 21.739, 21.775, 21.20, 21.30, 13558919
05/25/18, 21.86, 21.98, 21.80, 21.91, 7733087
05/24/18, 21.80, 21.975, 21.44, 21.92, 8288880
05/23/18, 21.87, 21.90, 21.55, 21.90, 9861590
05/22/18, 22.12, 22.26, 22.01, 22.07, 8676696
05/21/18, 22.34, 22.34, 22.00, 22.09, 6349838
05/18/18, 22.30, 22.33, 22.11, 22.14, 6295602
05/17/18, 22.16, 22.47, 22.12, 22.30, 7286702
05/16/18, 22.06, 22.28, 21.99, 22.23, 6158259
05/15/18, 22.40, 22.41, 21.7865, 22.04, 8544769
05/14/18, 22.82, 23.065, 22.52, 22.57, 7655228
05/11/18, 22.72, 22.84, 22.63, 22.71, 5544361
05/10/18, 22.67, 22.78, 22.51, 22.75, 4950390
05/09/18, 22.01, 22.62, 21.99, 22.58, 6288543
05/08/18, 21.75, 21.985, 21.65, 21.96, 6372847
05/07/18, 21.71, 21.86, 21.66, 21.79, 6851066
05/04/18, 21.21, 21.775, 21.21, 21.68, 6547696
05/03/18, 21.46, 21.50, 20.96, 21.32, 5958310
05/02/18, 21.91, 21.91, 21.50, 21.55, 8476372
05/01/18, 21.45, 21.89, 21.40, 21.82, 8273719
04/30/18, 21.66, 21.86, 21.38, 21.49, 7536560
04/27/18, 21.52, 21.66, 21.46, 21.61, 7237489
04/26/18, 21.50, 21.53, 21.33, 21.48, 5632122
04/25/18, 21.17, 21.36, 21.08, 21.31, 7279447
04/24/18, 21.39, 21.64, 21.03, 21.20, 7331641
04/23/18, 21.56, 21.645, 21.24, 21.38, 6374502
04/20/18, 21.66, 21.77, 21.43, 21.53, 7425073
04/19/18, 21.91, 21.93, 21.485, 21.66, 7028945
04/18/18, 22.11, 22.14, 21.97, 22.03, 7955017
04/17/18, 22.09, 22.115, 21.96, 22.05, 5719125
04/16/18, 21.97, 22.03, 21.725, 21.85, 8246452
04/13/18, 22.04, 22.12, 21.645, 21.77, 5867486
04/12/18, 21.80, 22.10, 21.76, 21.94, 8036320
04/11/18, 21.55, 21.8268, 21.5026, 21.59, 9736473
04/10/18, 21.19, 21.9151, 21.19, 21.75, 11967201
04/09/18, 20.94, 21.32, 20.755, 20.89, 8208928
04/06/18, 21.28, 21.62, 20.60, 20.78, 10557627
04/05/18, 21.64, 21.83, 21.50, 21.55, 7189191
04/04/18, 20.87, 21.61, 20.81, 21.54, 8208383
04/03/18, 21.34, 21.56, 21.01, 21.32, 8117006
04/02/18, 21.84, 21.88, 20.92, 21.14, 10078997
03/29/18, 21.82, 22.08, 21.77, 21.92, 8428236
03/28/18, 21.77, 21.865, 21.4341, 21.69, 13347810
03/27/18, 22.23, 22.34, 21.68, 21.77, 15088796
03/26/18, 22.25, 22.44, 21.92, 22.20, 9768601
03/23/18, 22.51, 22.70, 21.83, 21.85, 16835684
03/22/18, 23.04, 23.10, 22.43, 22.47, 13453454
03/21/18, 23.26, 23.57, 23.18, 23.28, 6337595
03/20/18, 23.25, 23.555, 23.2201, 23.28, 8403093
03/19/18, 23.45, 23.4799, 23.01, 23.20, 9930750
03/16/18, 23.57, 23.82, 23.49, 23.51, 20052941
03/15/18, 23.55, 23.64, 23.37, 23.48, 10320209
03/14/18, 23.79, 23.81, 23.28, 23.48, 9305427
03/13/18, 23.79, 24.01, 23.55, 23.62, 16955596
03/12/18, 24.69, 24.69, 23.82, 23.83, 19626675
03/09/18, 24.06, 24.75, 24.00, 24.65, 12892578
03/08/18, 24.15, 24.24, 23.75, 23.95, 7113290
03/07/18, 23.7451, 24.14, 23.695, 24.04, 8420580
03/06/18, 23.80, 24.15, 23.72, 23.95, 9878149
03/05/18, 23.46, 23.875, 23.335, 23.69, 10034124
03/02/18, 23.23, 23.63, 23.08, 23.57, 10112562
03/01/18, 23.47, 23.79, 23.02, 23.35, 12042409
02/28/18, 23.67, 23.90, 23.39, 23.39, 13425902
02/27/18, 23.37, 23.83, 23.26, 23.52, 15105703
02/26/18, 22.55, 23.55, 22.55, 23.46, 21393908
02/23/18, 22.75, 23.22, 22.00, 22.13, 22297347
02/22/18, 21.26, 21.64, 21.25, 21.39, 10726216
02/21/18, 21.45, 21.735, 21.17, 21.17, 7528242
02/20/18, 21.27, 21.585, 21.23, 21.39, 8085414
02/16/18, 21.40, 21.71, 21.3275, 21.40, 6082225
02/15/18, 21.48, 21.53, 20.95, 21.45, 8133658
02/14/18, 20.44, 21.35, 20.35, 21.29, 12152356
02/13/18, 20.30, 20.66, 20.30, 20.58, 11648743
02/12/18, 20.29, 20.625, 20.14, 20.41, 12507871
02/09/18, 20.21, 20.31, 19.31, 20.11, 13216377
02/08/18, 21.27, 21.34, 19.91, 19.92, 16750561
02/07/18, 21.36, 21.525, 21.0475, 21.21, 11838988
02/06/18, 20.65, 21.49, 20.01, 21.43, 20268746
02/05/18, 22.32, 22.56, 21.28, 21.29, 13314217
02/02/18, 23.08, 23.19, 22.47, 22.48, 9163108
02/01/18, 23.22, 23.475, 23.14, 23.30, 7317603
01/31/18, 23.56, 23.74, 23.29, 23.32, 13704678
01/30/18, 23.64, 23.76, 23.285, 23.44, 7973395
